iid,gender,pid,match,samerace,field_cd,imprace,imprelig,from,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,date,attr,sinc,intel,fun,amb,like,prob,p_iid,p_pid,field_cd_p,imprace_p,imprelig_p,from_p,go_out_p,career_c_p,sports_p,tvsports_p,exercise_p,dining_p,museums_p,art_p,hiking_p,gaming_p,clubbing_p,reading_p,tv_p,theater_p,movies_p,concerts_p,music_p,shopping_p,yoga_p,date_p,attr_p,sinc_p,intel_p,fun_p,amb_p,like_p,prob_p,sports_difference,tvsports_difference,exercise_difference,dining_difference,museums_difference,art_difference,hiking_difference,gaming_difference,clubbing_difference,reading_difference,tv_difference,theater_difference,movies_difference,concerts_difference,music_difference,shopping_difference,yoga_difference,go_out_difference,imprelig_difference,imprace_difference,date_difference,attr_difference,sinc_difference,intel_difference,fun_difference,amb_difference,like_difference,prob_difference,age_o_difference,same_from,same_career,same_field,pref_diff_score
182.0,0.0,192.0,0.0,0.0,4.0,7.0,5.0,64,3.0,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,4.0,8.0,9.0,9.0,9.0,9.0,9.0,6.0,192.0,182.0,8.0,2.0,7.0,71,2.0,7.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,6.0,3.0,8.0,7.0,6.0,7.0,5.0,4.0,2.0,1.0,5.0,1.0,0.0,0.0,5.0,4.0,6.0,2.0,2.0,1.0,0.0,3.0,2.0,4.0,4.0,1.0,2.0,5.0,2.0,5.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,False,False,False,0.5705882352941176
182.0,0.0,193.0,0.0,0.0,4.0,7.0,5.0,64,3.0,4.0,5.0,6.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0,4.0,5.0,8.0,9.0,9.0,9.0,8.0,6.0,193.0,182.0,1.0,2.0,2.0,155,2.0,1.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,6.0,3.0,9.0,7.0,6.0,8.0,8.0,8.0,3.0,4.0,5.0,1.0,6.0,6.0,0.0,3.0,3.0,3.0,2.0,8.0,4.0,5.0,1.0,1.0,4.0,1.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,3.0,False,False,False,0.5058823529411764
183.0,0.0,184.0,1.0,1.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,8.0,9.0,9.0,7.0,6.0,7.0,9.0,184.0,183.0,8.0,1.0,1.0,88,2.0,7.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,4.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,6.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,6.0,7.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,10.0,False,False,False,0.5235294117647059
183.0,0.0,185.0,0.0,0.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,185.0,183.0,2.0,3.0,4.0,109,4.0,6.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,10.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,False,True,False,0.7588235294117647
183.0,0.0,186.0,0.0,0.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,8.0,8.0,8.0,7.0,6.0,8.0,5.0,186.0,183.0,5.0,4.0,3.0,62,3.0,2.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,3.0,4.0,5.0,4.0,0.0,3.0,5.0,3.0,8.0,8.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,0.0,False,False,False,0.5764705882352941
183.0,0.0,188.0,0.0,1.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,188.0,183.0,5.0,1.0,1.0,4,1.0,2.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,7.0,5.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,False,False,False,0.5705882352941176
183.0,0.0,189.0,0.0,0.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,6.0,8.0,8.0,7.0,6.0,5.0,6.0,189.0,183.0,1.0,6.0,1.0,139,2.0,9.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,6.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,4.0,6.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,False,False,False,0.711764705882353
183.0,0.0,190.0,0.0,1.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,5.0,190.0,183.0,13.0,1.0,1.0,8,3.0,9.0,7.0,7.0,8.0,3.0,2.0,2.0,6.0,5.0,9.0,8.0,2.0,4.0,7.0,9.0,10.0,3.0,1.0,7.0,8.0,3.0,8.0,8.0,4.0,6.0,6.0,2.0,1.0,0.0,6.0,6.0,6.0,3.0,4.0,0.0,1.0,6.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,False,False,False,0.6294117647058823
183.0,0.0,191.0,0.0,1.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,191.0,183.0,8.0,6.0,1.0,35,2.0,7.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,4.0,5.0,7.0,7.0,6.0,6.0,5.0,6.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,8.0,1.0,0.0,5.0,4.0,1.0,5.0,3.0,7.0,6.0,1.0,0.0,5.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,False,False,False,0.5647058823529412
183.0,0.0,192.0,0.0,1.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,192.0,183.0,8.0,2.0,7.0,71,2.0,7.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,6.0,5.0,7.0,6.0,5.0,5.0,6.0,6.0,2.0,1.0,1.0,2.0,5.0,6.0,3.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,1.0,6.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,False,False,False,0.5882352941176471
183.0,0.0,193.0,0.0,0.0,11.0,1.0,1.0,105,3.0,6.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,7.0,7.0,8.0,7.0,6.0,6.0,8.0,5.0,193.0,183.0,1.0,2.0,2.0,155,2.0,1.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,1.0,4.0,1.0,0.0,1.0,0.0,8.0,8.0,5.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,False,False,False,0.7
194.0,0.0,214.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,7.0,8.0,10.0,8.0,10.0,7.0,5.0,214.0,194.0,10.0,6.0,8.0,103,2.0,2.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,7.0,8.0,6.0,7.0,8.0,5.0,4.0,1.0,3.0,4.0,1.0,0.0,1.0,3.0,4.0,0.0,6.0,8.0,3.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,1.0,False,False,False,0.6352941176470588
194.0,0.0,215.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,9.0,9.0,9.0,9.0,9.0,8.0,6.0,215.0,194.0,8.0,3.0,1.0,10,1.0,7.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,8.0,6.0,1.0,6.0,5.0,5.0,6.0,6.0,6.0,0.0,2.0,False,False,False,0.5647058823529412
194.0,0.0,216.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,4.0,8.0,8.0,6.0,8.0,5.0,5.0,216.0,194.0,8.0,7.0,1.0,115,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,0.0,2.0,1.0,2.0,7.0,3.0,1.0,8.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,False,False,False,0.5529411764705883
194.0,0.0,217.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,8.0,8.0,10.0,7.0,10.0,6.0,5.0,217.0,194.0,10.0,8.0,1.0,52,2.0,2.0,1.0,2.0,8.0,7.0,8.0,8.0,10.0,1.0,2.0,10.0,4.0,8.0,6.0,10.0,10.0,1.0,7.0,4.0,3.0,9.0,9.0,4.0,7.0,6.0,7.0,7.0,4.0,2.0,2.0,2.0,2.0,6.0,7.0,5.0,1.0,5.0,2.0,3.0,5.0,3.0,8.0,3.0,0.0,8.0,1.0,1.0,5.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0,False,False,False,0.44705882352941173
194.0,0.0,218.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,8.0,9.0,10.0,7.0,10.0,6.0,4.0,218.0,194.0,10.0,9.0,5.0,112,2.0,2.0,9.0,3.0,5.0,7.0,9.0,10.0,7.0,3.0,7.0,5.0,1.0,5.0,7.0,8.0,8.0,6.0,1.0,4.0,2.0,6.0,4.0,5.0,4.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,4.0,3.0,5.0,0.0,4.0,8.0,1.0,2.0,3.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,6.0,3.0,6.0,2.0,6.0,3.0,2.0,0.0,False,False,False,0.5294117647058824
194.0,0.0,220.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,6.0,10.0,10.0,9.0,10.0,7.0,7.0,220.0,194.0,13.0,1.0,1.0,37,2.0,6.0,9.0,9.0,5.0,10.0,9.0,10.0,10.0,6.0,8.0,10.0,2.0,5.0,5.0,5.0,9.0,5.0,5.0,5.0,5.0,8.0,8.0,7.0,9.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,1.0,7.0,1.0,4.0,0.0,2.0,4.0,1.0,0.0,8.0,8.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,6.0,1.0,False,False,False,0.5294117647058824
194.0,0.0,221.0,1.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,8.0,10.0,10.0,8.0,10.0,8.0,7.0,221.0,194.0,8.0,6.0,1.0,54,3.0,7.0,5.0,6.0,3.0,7.0,6.0,3.0,4.0,3.0,7.0,8.0,7.0,8.0,8.0,4.0,4.0,4.0,1.0,6.0,4.0,3.0,6.0,7.0,6.0,6.0,3.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,1.0,8.0,3.0,3.0,4.0,7.0,4.0,1.0,4.0,2.0,4.0,3.0,False,False,False,0.5411764705882354
194.0,0.0,222.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,3.0,10.0,9.0,6.0,8.0,5.0,5.0,222.0,194.0,2.0,8.0,3.0,48,3.0,2.0,5.0,1.0,6.0,8.0,10.0,9.0,6.0,4.0,7.0,9.0,1.0,9.0,9.0,10.0,8.0,3.0,1.0,6.0,7.0,4.0,4.0,4.0,7.0,4.0,3.0,3.0,5.0,0.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,8.0,3.0,0.0,5.0,1.0,6.0,3.0,1.0,6.0,1.0,3.0,4.0,6.0,5.0,2.0,1.0,1.0,2.0,3.0,False,False,False,0.5117647058823529
194.0,0.0,223.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,6.0,10.0,10.0,7.0,10.0,6.0,6.0,223.0,194.0,7.0,6.0,6.0,140,2.0,2.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,7.0,8.0,9.0,6.0,5.0,10.0,6.0,7.0,5.0,2.0,4.0,7.0,7.0,7.0,8.0,6.0,6.0,6.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,4.0,False,False,False,0.7294117647058824
194.0,0.0,224.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,7.0,9.0,10.0,8.0,9.0,7.0,7.0,224.0,194.0,3.0,1.0,3.0,128,4.0,15.0,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,7.0,5.0,8.0,7.0,7.0,6.0,7.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,0.0,3.0,3.0,8.0,4.0,2.0,6.0,8.0,4.0,2.0,1.0,3.0,1.0,3.0,0.0,2.0,8.0,False,False,True,0.5117647058823529
194.0,0.0,225.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,7.0,10.0,10.0,8.0,9.0,7.0,6.0,225.0,194.0,8.0,4.0,9.0,32,2.0,7.0,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,7.0,6.0,4.0,5.0,5.0,3.0,4.0,6.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,7.0,2.0,0.0,0.0,5.0,4.0,1.0,6.0,5.0,3.0,6.0,3.0,0.0,4.0,False,False,False,0.5235294117647059
194.0,0.0,226.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,10.0,8.0,8.0,8.0,8.0,7.0,6.0,226.0,194.0,8.0,1.0,3.0,105,1.0,6.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,7.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,5.0,4.0,0.0,2.0,1.0,2.0,7.0,0.0,1.0,6.0,8.0,0.0,6.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,False,False,False,0.5411764705882354
194.0,0.0,227.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,10.0,8.0,7.0,7.0,9.0,7.0,5.0,227.0,194.0,8.0,7.0,7.0,93,3.0,7.0,7.0,7.0,7.0,10.0,9.0,7.0,2.0,6.0,5.0,10.0,8.0,8.0,9.0,5.0,7.0,5.0,1.0,6.0,4.0,6.0,6.0,5.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,3.0,6.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,False,False,False,0.6823529411764706
194.0,0.0,228.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,7.0,10.0,10.0,6.0,10.0,6.0,4.0,228.0,194.0,10.0,1.0,4.0,48,3.0,2.0,3.0,1.0,2.0,8.0,4.0,5.0,8.0,4.0,6.0,9.0,2.0,4.0,7.0,8.0,9.0,2.0,8.0,7.0,6.0,7.0,6.0,4.0,6.0,5.0,3.0,5.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,7.0,2.0,2.0,3.0,2.0,7.0,4.0,1.0,5.0,8.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,1.0,0.0,False,False,False,0.48235294117647054
194.0,0.0,229.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,8.0,9.0,8.0,6.0,7.0,7.0,6.0,229.0,194.0,10.0,7.0,1.0,93,3.0,7.0,8.0,5.0,7.0,7.0,1.0,1.0,5.0,3.0,3.0,8.0,5.0,1.0,5.0,2.0,6.0,1.0,1.0,6.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,0.0,1.0,1.0,2.0,5.0,5.0,1.0,5.0,4.0,1.0,4.0,5.0,4.0,3.0,1.0,8.0,3.0,1.0,8.0,2.0,3.0,7.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,False,False,False,0.4411764705882353
194.0,0.0,230.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,6.0,10.0,9.0,8.0,8.0,5.0,5.0,230.0,194.0,13.0,5.0,1.0,40,3.0,7.0,1.0,1.0,2.0,1.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,6.0,7.0,3.0,5.0,5.0,2.0,2.0,2.0,1.0,7.0,5.0,4.0,8.0,4.0,4.0,6.0,7.0,6.0,1.0,1.0,4.0,1.0,0.0,3.0,1.0,2.0,1.0,8.0,4.0,4.0,3.0,5.0,4.0,6.0,6.0,3.0,4.0,18.0,False,False,False,0.23529411764705888
194.0,0.0,231.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,231.0,194.0,13.0,1.0,1.0,71,3.0,9.0,5.0,2.0,7.0,9.0,9.0,6.0,8.0,1.0,9.0,9.0,1.0,8.0,9.0,9.0,10.0,1.0,7.0,6.0,5.0,4.0,6.0,5.0,6.0,4.0,5.0,3.0,4.0,1.0,0.0,3.0,0.0,4.0,7.0,2.0,0.0,8.0,2.0,0.0,4.0,3.0,8.0,3.0,1.0,8.0,8.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,2.0,6.0,False,False,False,0.4117647058823529
194.0,0.0,232.0,0.0,1.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,5.0,10.0,9.0,6.0,7.0,5.0,7.0,232.0,194.0,13.0,4.0,7.0,143,4.0,9.0,5.0,5.0,9.0,8.0,7.0,8.0,9.0,3.0,8.0,7.0,4.0,6.0,8.0,7.0,7.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,1.0,2.0,5.0,0.0,1.0,2.0,0.0,6.0,1.0,2.0,2.0,5.0,2.0,0.0,5.0,4.0,2.0,4.0,0.0,5.0,7.0,False,False,False,0.5470588235294118
194.0,0.0,233.0,0.0,0.0,3.0,9.0,9.0,70,2.0,3.0,8.0,6.0,6.0,9.0,6.0,6.0,4.0,8.0,7.0,9.0,9.0,6.0,9.0,5.0,7.0,9.0,4.0,3.0,6.0,7.0,9.0,7.0,8.0,7.0,5.0,233.0,194.0,13.0,1.0,1.0,61,2.0,7.0,10.0,9.0,8.0,10.0,8.0,8.0,7.0,9.0,8.0,5.0,10.0,8.0,10.0,10.0,10.0,8.0,6.0,3.0,6.0,7.0,8.0,7.0,8.0,6.0,4.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,3.0,1.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,False,False,False,0.6470588235294117
195.0,0.0,214.0,0.0,1.0,10.0,3.0,9.0,85,1.0,2.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,2.0,8.0,7.0,10.0,8.0,9.0,10.0,1.0,214.0,195.0,10.0,6.0,8.0,103,2.0,2.0,9.0,3.0,10.0,8.0,6.0,7.0,7.0,4.0,7.0,3.0,1.0,9.0,6.0,4.0,6.0,7.0,1.0,6.0,9.0,8.0,7.0,7.0,7.0,7.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,7.0,0.0,6.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,False,True,True,0.6470588235294117
195.0,0.0,215.0,1.0,0.0,10.0,3.0,9.0,85,1.0,2.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,2.0,7.0,8.0,9.0,9.0,8.0,10.0,8.0,215.0,195.0,8.0,3.0,1.0,10,1.0,7.0,8.0,6.0,9.0,9.0,6.0,4.0,2.0,7.0,6.0,9.0,5.0,2.0,9.0,2.0,7.0,9.0,2.0,4.0,5.0,9.0,8.0,9.0,7.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,0.0,8.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,False,False,False,0.7
195.0,0.0,216.0,0.0,1.0,10.0,3.0,9.0,85,1.0,2.0,7.0,6.0,9.0,8.0,5.0,5.0,9.0,9.0,8.0,10.0,1.0,3.0,4.0,3.0,6.0,5.0,1.0,2.0,5.0,8.0,7.0,6.0,8.0,6.0,7.0,216.0,195.0,8.0,7.0,1.0,115,3.0,7.0,2.0,1.0,2.0,7.0,7.0,5.0,3.0,5.0,1.0,13.0,6.0,6.0,7.0,6.0,5.0,2.0,1.0,5.0,7.0,7.0,9.0,8.0,8.0,7.0,4.0,5.0,5.0,7.0,1.0,2.0,0.0,6.0,4.0,7.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,8.0,4.0,3.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,False,False,False,0.49411764705882355
